grade major tno classname
2021 计算机视觉 55001823 2021计算机视觉3班
2022 智能系统 55001824 2022智能系统1班
2022 智能系统 55001825 2022智能系统2班
2022 智能系统 55001826 2022智能系统3班
2022 机器学习与模式识别 55001827 2022机器学习与模式识别3班
2022 深度学习应用 55001828 2022深度学习应用1班
2022 深度学习应用 55001829 2022深度学习应用2班
2021 钢琴艺术 55001830 2021钢琴艺术1班
2021 钢琴艺术 55001831 2021钢琴艺术2班
2021 钢琴艺术 55001832 2021钢琴艺术3班
2021 音乐教育 55001833 2021音乐教育1班
2021 音乐教育 55001834 2021音乐教育2班
2019 音乐教育 55001835 2019音乐教育3班
2020 体操学 55001836 2020体操学1班
2020 体操学 55001837 2020体操学2班
2020 体操学 55001838 2020体操学3班
2020 歌唱学 55001839 2020歌唱学1班
2021 音乐教育 55001840 2021音乐教育3班
2022 体操学 55001841 2022体操学1班
2022 体操学 55001842 2022体操学2班
2020 歌唱学 55001843 2020歌唱学2班
2020 歌唱学 55001844 2020歌唱学3班
2020 基础物理 55001845 2020基础物理3班
2020 应用物理 55001846 2020应用物理1班
2020 应用物理 55001847 2020应用物理2班
2020 应用物理 55001848 2020应用物理3班
2019 基础物理 55001849 2019基础物理1班
2019 基础物理 55001850 2019基础物理2班
2019 基础物理 55001851 2019基础物理3班
2019 应用物理 55001852 2019应用物理1班
2021 基础化学 55001853 2021基础化学1班
2021 基础化学 55001854 2021基础化学2班
2021 基础化学 55001855 2021基础化学3班
2021 应用化学 55001856 2021应用化学1班
2021 应用化学 55001857 2021应用化学2班
2019 应用化学 55001858 2019应用化学2班
2019 应用化学 55001859 2019应用化学3班
2020 基础化学 55001860 2020基础化学1班
2020 基础化学 55001861 2020基础化学2班
2022 水下运动专项 55001862 2022水下运动专项3班
2022 篮球专项 55001863 2022篮球专项1班
2022 篮球专项 55001864 2022篮球专项2班
2020 篮球专项 55001865 2020篮球专项3班
2020 运动康复 55001866 2020运动康复1班
2020 服装设计 55001867 2020服装设计3班
2020 油画学 55001868 2020油画学1班
2020 油画学 55001869 2020油画学2班
2020 油画学 55001870 2020油画学3班
2021 国画 55001871 2021国画1班
2021 油画学 55001872 2021油画学2班
2021 油画学 55001873 2021油画学3班
2022 国画 55001874 2022国画1班
2019 基础物理 55001875 2019基础物理2班
2019 基础物理 55001876 2019基础物理3班
2019 应用物理 55001877 2019应用物理1班
2019 应用物理 55001878 2019应用物理2班
2021 基础物理 55001879 2021基础物理2班
2021 基础物理 55001880 2021基础物理3班
2020 智能系统 55001881 2020智能系统3班
2020 机器学习与模式识别 55001882 2020机器学习与模式识别1班
2020 机器学习与模式识别 55001883 2020机器学习与模式识别2班
2020 机器学习与模式识别 55001884 2020机器学习与模式识别3班
2020 智能系统 55001885 2020智能系统1班
2020 智能系统 55001886 2020智能系统2班
2020 智能系统 55001887 2020智能系统3班
2020 机器学习与模式识别 55001888 2020机器学习与模式识别1班
2020 机器学习与模式识别 55001889 2020机器学习与模式识别2班
2019 舞蹈艺术 55001890 2019舞蹈艺术1班
2019 舞蹈艺术 55001891 2019舞蹈艺术2班
2019 舞蹈艺术 55001892 2019舞蹈艺术3班
2019 钢琴艺术 55001893 2019钢琴艺术1班
2019 钢琴艺术 55001894 2019钢琴艺术2班
2021 舞蹈教育 55001895 2021舞蹈教育3班
2021 舞蹈艺术 55001896 2021舞蹈艺术1班
2021 舞蹈艺术 55001897 2021舞蹈艺术2班
2021 舞蹈艺术 55001898 2021舞蹈艺术3班
2021 钢琴艺术 55001899 2021钢琴艺术1班
2019 钢琴艺术 55001900 2019钢琴艺术3班
2019 音乐教育 55001901 2019音乐教育1班
2019 音乐教育 55001902 2019音乐教育2班
2019 音乐教育 55001903 2019音乐教育3班
2021 钢琴艺术 55001904 2021钢琴艺术2班
2021 钢琴艺术 55001905 2021钢琴艺术3班
2021 音乐教育 55001906 2021音乐教育1班
2021 音乐教育 55001907 2021音乐教育2班
2021 发动机制造 55001908 2021发动机制造1班
2021 发动机制造 55001909 2021发动机制造2班
2021 发动机制造 55001910 2021发动机制造3班
2021 飞行器智能运控 55001911 2021飞行器智能运控1班
2021 飞行器智能运控 55001912 2021飞行器智能运控2班
2020 飞行器设计 55001913 2020飞行器设计3班
2021 发动机制造 55001914 2021发动机制造1班
2021 发动机制造 55001915 2021发动机制造2班
2021 发动机制造 55001916 2021发动机制造3班
2022 油画学 55001917 2022油画学3班
2019 国画 55001918 2019国画1班
2019 国画 55001919 2019国画2班
2019 国画 55001920 2019国画3班
2019 平面设计艺术 55001921 2019平面设计艺术1班
2019 平面设计艺术 55001922 2019平面设计艺术2班
2019 油画学 55001923 2019油画学1班
2019 油画学 55001924 2019油画学2班
2019 油画学 55001925 2019油画学3班
2019 自动化控制工程 55001926 2019自动化控制工程3班
2020 电气工程 55001927 2020电气工程1班
2020 电气工程 55001928 2020电气工程2班
2021 电气工程 55001929 2021电气工程1班
2021 电气工程 55001930 2021电气工程2班
2021 电气工程 55001931 2021电气工程3班
2021 自动化控制工程 55001932 2021自动化控制工程1班
2020 基础化学 55001933 2020基础化学3班
2020 应用化学 55001934 2020应用化学1班
2020 应用化学 55001935 2020应用化学2班
2020 应用化学 55001936 2020应用化学3班
2021 基础化学 55001937 2021基础化学1班
2021 基础化学 55001938 2021基础化学2班
2021 应用化学 55001939 2021应用化学2班
2021 应用化学 55001940 2021应用化学3班
2022 基础化学 55001941 2022基础化学1班
2021 人体科学 55001942 2021人体科学3班
2021 体育教育 55001943 2021体育教育1班
2021 体育教育 55001944 2021体育教育2班
2021 体育教育 55001945 2021体育教育3班
2022 篮球专项 55001946 2022篮球专项2班
2022 篮球专项 55001947 2022篮球专项3班
2022 运动康复 55001948 2022运动康复1班
2022 运动康复 55001949 2022运动康复2班
2022 运动康复 55001950 2022运动康复3班
2022 自动驾驶技术 55001951 2022自动驾驶技术1班
2022 自动驾驶技术 55001952 2022自动驾驶技术2班
2022 自动驾驶技术 55001953 2022自动驾驶技术3班
2022 机器学习与模式识别 55001954 2022机器学习与模式识别1班
2022 机器学习与模式识别 55001955 2022机器学习与模式识别2班
2022 机器学习与模式识别 55001956 2022机器学习与模式识别3班
2022 深度学习应用 55001957 2022深度学习应用1班
2020 发动机制造 55001958 2020发动机制造1班
2020 发动机制造 55001959 2020发动机制造2班
2020 发动机制造 55001960 2020发动机制造3班
2020 飞行器智能运控 55001961 2020飞行器智能运控1班
2020 飞行器智能运控 55001962 2020飞行器智能运控2班
2020 飞行器智能运控 55001963 2020飞行器智能运控3班
2019 飞行器智能运控 55001964 2019飞行器智能运控2班
2019 飞行器智能运控 55001965 2019飞行器智能运控3班
2019 飞行器设计 55001966 2019飞行器设计1班
2019 飞行器设计 55001967 2019飞行器设计2班
2019 飞行器设计 55001968 2019飞行器设计3班
2021 大数据分析应用 55001969 2021大数据分析应用1班
2021 大数据分析应用 55001970 2021大数据分析应用2班
2021 大数据分析应用 55001971 2021大数据分析应用3班
2021 计算机科学与技术 55001972 2021计算机科学与技术1班
2021 软件工程 55001973 2021软件工程1班
2021 软件工程 55001974 2021软件工程2班
2020 基础物理 55001975 2020基础物理2班
2020 基础物理 55001976 2020基础物理3班
2020 应用物理 55001977 2020应用物理1班
2020 应用物理 55001978 2020应用物理2班
2020 应用物理 55001979 2020应用物理3班
2020 应用物理 55001980 2020应用物理3班
2021 基础物理 55001981 2021基础物理1班
2021 基础物理 55001982 2021基础物理2班
2021 基础物理 55001983 2021基础物理3班
2021 应用物理 55001984 2021应用物理1班
2021 基础物理 55001985 2021基础物理1班
2021 基础物理 55001986 2021基础物理2班
2021 基础物理 55001987 2021基础物理3班
2021 应用物理 55001988 2021应用物理1班
2021 应用物理 55001989 2021应用物理2班
2021 应用物理 55001990 2021应用物理3班
2022 基础物理 55001991 2022基础物理1班
2022 基础物理 55001992 2022基础物理2班
2021 应用化学 55001993 2021应用化学2班
2021 应用化学 55001994 2021应用化学3班
2022 基础化学 55001995 2022基础化学1班
2022 基础化学 55001996 2022基础化学2班
2022 基础化学 55001997 2022基础化学3班
2022 应用化学 55001998 2022应用化学1班
2022 计算机科学与技术 55001999 2022计算机科学与技术3班
2022 软件工程 55002000 2022软件工程1班
2022 软件工程 55002001 2022软件工程2班
2022 软件工程 55002002 2022软件工程3班
2019 人工智能 55002003 2019人工智能1班
2019 人工智能 55002004 2019人工智能2班
2022 软件工程 55002005 2022软件工程2班
2022 软件工程 55002006 2022软件工程3班
2019 国画 55002007 2019国画3班
2019 平面设计艺术 55002008 2019平面设计艺术1班
2019 平面设计艺术 55002009 2019平面设计艺术2班
2019 国画 55002010 2019国画1班
2019 国画 55002011 2019国画2班
2019 国画 55002012 2019国画3班
2019 平面设计艺术 55002013 2019平面设计艺术1班
2019 平面设计艺术 55002014 2019平面设计艺术2班
2019 应用物理 55002015 2019应用物理3班
2020 基础物理 55002016 2020基础物理1班
2020 基础物理 55002017 2020基础物理2班
2020 基础物理 55002018 2020基础物理3班
2020 应用物理 55002019 2020应用物理1班
2020 应用物理 55002020 2020应用物理2班
2019 应用物理 55002021 2019应用物理3班
2020 基础物理 55002022 2020基础物理1班
2020 基础物理 55002023 2020基础物理2班
2020 基础物理 55002024 2020基础物理3班
2020 应用物理 55002025 2020应用物理1班
2020 自动化控制工程 55002026 2020自动化控制工程3班
2021 电气工程 55002027 2021电气工程1班
2021 电气工程 55002028 2021电气工程2班
2021 电气工程 55002029 2021电气工程3班
2020 自动化控制工程 55002030 2020自动化控制工程2班
2020 自动化控制工程 55002031 2020自动化控制工程3班
2021 电气工程 55002032 2021电气工程1班
2021 应用化学 55002033 2021应用化学1班
2021 应用化学 55002034 2021应用化学2班
2021 应用化学 55002035 2021应用化学3班
2021 基础化学 55002036 2021基础化学2班
2021 基础化学 55002037 2021基础化学3班
2021 发动机制造 55002038 2021发动机制造1班
2021 发动机制造 55002039 2021发动机制造2班
2021 发动机制造 55002040 2021发动机制造3班
2021 飞行器智能运控 55002041 2021飞行器智能运控1班
2021 飞行器智能运控 55002042 2021飞行器智能运控2班
2021 飞行器智能运控 55002043 2021飞行器智能运控3班
2019 飞行器智能运控 55002044 2019飞行器智能运控1班
2019 飞行器智能运控 55002045 2019飞行器智能运控2班
2019 飞行器智能运控 55002046 2019飞行器智能运控3班
2019 飞行器设计 55002047 2019飞行器设计1班
2019 飞行器设计 55002048 2019飞行器设计2班
2021 人工智能 55002049 2021人工智能1班
2021 人工智能 55002050 2021人工智能2班
2021 人工智能 55002051 2021人工智能3班
2021 大数据分析应用 55002052 2021大数据分析应用1班
2021 大数据分析应用 55002053 2021大数据分析应用2班
2020 计算机科学与技术 55002054 2020计算机科学与技术3班
2020 软件工程 55002055 2020软件工程1班
2019 自动化控制工程 55002056 2019自动化控制工程3班
2020 电气工程 55002057 2020电气工程1班
2020 电气工程 55002058 2020电气工程2班
2020 电气工程 55002059 2020电气工程3班
2020 自动化控制工程 55002060 2020自动化控制工程1班
2020 自动化控制工程 55002061 2020自动化控制工程2班
2022 自动化控制工程 55002062 2022自动化控制工程2班
2022 自动化控制工程 55002063 2022自动化控制工程3班
2019 电气工程 55002064 2019电气工程1班
2019 电气工程 55002065 2019电气工程2班
2020 自动化控制工程 55002066 2020自动化控制工程3班
2021 电气工程 55002067 2021电气工程1班
2021 电气工程 55002068 2021电气工程2班
2019 电气工程 55002069 2019电气工程3班
2019 自动化控制工程 55002070 2019自动化控制工程1班
2019 自动化控制工程 55002071 2019自动化控制工程2班
2019 自动化控制工程 55002072 2019自动化控制工程3班
2020 电气工程 55002073 2020电气工程1班
2019 基础数学 55002074 2019基础数学3班
2019 应用数学 55002075 2019应用数学1班
2019 应用数学 55002076 2019应用数学2班
2019 应用数学 55002077 2019应用数学3班
2019 管理与统计 55002078 2019管理与统计1班
2019 管理与统计 55002079 2019管理与统计2班
2021 基础数学 55002080 2021基础数学2班
2021 基础数学 55002081 2021基础数学3班
2021 健身体育 55002082 2021健身体育3班
2021 水下运动专项 55002083 2021水下运动专项1班
2021 水下运动专项 55002084 2021水下运动专项2班
2021 水下运动专项 55002085 2021水下运动专项3班
2021 篮球专项 55002086 2021篮球专项1班
2021 篮球专项 55002087 2021篮球专项2班
2022 体育教育 55002088 2022体育教育1班
2022 体育教育 55002089 2022体育教育2班
2021 钢琴艺术 55002090 2021钢琴艺术3班
2021 音乐教育 55002091 2021音乐教育1班
2021 音乐教育 55002092 2021音乐教育2班
2021 音乐教育 55002093 2021音乐教育3班
2022 体操学 55002094 2022体操学1班
2022 歌唱学 55002095 2022歌唱学3班
2022 舞蹈教育 55002096 2022舞蹈教育1班
2022 舞蹈教育 55002097 2022舞蹈教育2班
2022 舞蹈教育 55002098 2022舞蹈教育3班
2019 计算机科学与技术 55002099 2019计算机科学与技术2班
2019 计算机科学与技术 55002100 2019计算机科学与技术3班
2019 软件工程 55002101 2019软件工程1班
2019 软件工程 55002102 2019软件工程2班
2019 软件工程 55002103 2019软件工程3班
2022 大数据分析应用 55002104 2022大数据分析应用1班
2022 大数据分析应用 55002105 2022大数据分析应用2班
2021 电气工程 55002106 2021电气工程1班
2021 电气工程 55002107 2021电气工程2班
2021 电气工程 55002108 2021电气工程3班
2021 自动化控制工程 55002109 2021自动化控制工程1班
2021 自动化控制工程 55002110 2021自动化控制工程3班
2022 电气工程 55002111 2022电气工程1班
2022 水下运动专项 55002112 2022水下运动专项2班
2022 水下运动专项 55002113 2022水下运动专项3班
2022 篮球专项 55002114 2022篮球专项1班
2022 篮球专项 55002115 2022篮球专项2班
2022 篮球专项 55002116 2022篮球专项3班
2020 服装设计 55002117 2020服装设计2班
2020 服装设计 55002118 2020服装设计3班
2020 油画学 55002119 2020油画学1班
2022 油画学 55002120 2022油画学1班
2022 油画学 55002121 2022油画学2班
2022 油画学 55002122 2022油画学3班
2019 国画 55002123 2019国画1班
2022 管理与统计 55002124 2022管理与统计2班
2022 管理与统计 55002125 2022管理与统计3班
2019 基础数学 55002126 2019基础数学1班
2019 基础数学 55002127 2019基础数学2班
2019 基础数学 55002128 2019基础数学3班
2019 基础数学 55002129 2019基础数学2班
2019 基础数学 55002130 2019基础数学3班
2019 应用数学 55002131 2019应用数学1班
2019 应用数学 55002132 2019应用数学2班
2019 应用数学 55002133 2019应用数学3班
2019 应用数学 55002134 2019应用数学1班
2019 应用数学 55002135 2019应用数学2班
2019 应用数学 55002136 2019应用数学3班
2019 管理与统计 55002137 2019管理与统计1班
2019 管理与统计 55002138 2019管理与统计2班
2019 管理与统计 55002139 2019管理与统计1班
2019 管理与统计 55002140 2019管理与统计2班
2021 计算机视觉 55002141 2021计算机视觉3班
2022 智能系统 55002142 2022智能系统1班
2022 智能系统 55002143 2022智能系统2班
2022 智能系统 55002144 2022智能系统3班
2022 机器学习与模式识别 55002145 2022机器学习与模式识别1班
2019 深度学习应用 55002146 2019深度学习应用3班
2019 自动驾驶技术 55002147 2019自动驾驶技术1班
2019 自动驾驶技术 55002148 2019自动驾驶技术2班
2019 自动驾驶技术 55002149 2019自动驾驶技术3班
2019 钢琴艺术 55002150 2019钢琴艺术2班
2019 钢琴艺术 55002151 2019钢琴艺术3班
2019 音乐教育 55002152 2019音乐教育1班
2019 钢琴艺术 55002153 2019钢琴艺术1班
2019 钢琴艺术 55002154 2019钢琴艺术2班
2019 钢琴艺术 55002155 2019钢琴艺术3班
2019 音乐教育 55002156 2019音乐教育1班
2019 音乐教育 55002157 2019音乐教育2班
2020 飞行器设计 55002158 2020飞行器设计2班
2020 飞行器设计 55002159 2020飞行器设计3班
2021 发动机制造 55002160 2021发动机制造1班
2020 飞行器设计 55002161 2020飞行器设计3班
2021 发动机制造 55002162 2021发动机制造1班
2021 发动机制造 55002163 2021发动机制造2班
2021 发动机制造 55002164 2021发动机制造3班
2021 飞行器智能运控 55002165 2021飞行器智能运控1班
2022 电气工程 55002166 2022电气工程2班
2022 电气工程 55002167 2022电气工程3班
2022 自动化控制工程 55002168 2022自动化控制工程1班
2022 自动化控制工程 55002169 2022自动化控制工程2班
2022 自动化控制工程 55002170 2022自动化控制工程3班
2019 电气工程 55002171 2019电气工程1班
2022 自动化控制工程 55002172 2022自动化控制工程2班
2022 自动化控制工程 55002173 2022自动化控制工程3班
2019 电气工程 55002174 2019电气工程1班
2019 电气工程 55002175 2019电气工程2班
2019 电气工程 55002176 2019电气工程3班
2019 国画 55002177 2019国画2班
2019 国画 55002178 2019国画3班
2019 平面设计艺术 55002179 2019平面设计艺术1班
2019 平面设计艺术 55002180 2019平面设计艺术2班
2019 平面设计艺术 55002181 2019平面设计艺术3班
2019 服装设计 55002182 2019服装设计1班
2021 平面设计艺术 55002183 2021平面设计艺术1班
2021 平面设计艺术 55002184 2021平面设计艺术2班
2021 平面设计艺术 55002185 2021平面设计艺术3班
2020 电气工程 55002186 2020电气工程2班
2020 电气工程 55002187 2020电气工程3班
2020 自动化控制工程 55002188 2020自动化控制工程1班
2020 电气工程 55002189 2020电气工程1班
2020 电气工程 55002190 2020电气工程2班
2019 自动驾驶技术 55002191 2019自动驾驶技术2班
2019 自动驾驶技术 55002192 2019自动驾驶技术3班
2019 计算机视觉 55002193 2019计算机视觉1班
2021 智能系统 55002194 2021智能系统3班
2021 机器学习与模式识别 55002195 2021机器学习与模式识别1班
2021 机器学习与模式识别 55002196 2021机器学习与模式识别2班
2021 机器学习与模式识别 55002197 2021机器学习与模式识别3班
2019 发动机制造 55002198 2019发动机制造2班
2019 发动机制造 55002199 2019发动机制造3班
2019 飞行器智能运控 55002200 2019飞行器智能运控1班
2019 飞行器智能运控 55002201 2019飞行器智能运控2班
2019 飞行器智能运控 55002202 2019飞行器智能运控3班
2019 飞行器设计 55002203 2019飞行器设计1班
2019 发动机制造 55002204 2019发动机制造1班
2019 发动机制造 55002205 2019发动机制造2班
2019 发动机制造 55002206 2019发动机制造3班
2019 飞行器智能运控 55002207 2019飞行器智能运控1班
2019 飞行器设计 55002208 2019飞行器设计2班
2019 飞行器设计 55002209 2019飞行器设计3班
2020 发动机制造 55002210 2020发动机制造1班
2019 飞行器智能运控 55002211 2019飞行器智能运控2班
2019 飞行器智能运控 55002212 2019飞行器智能运控3班
2022 应用化学 55002213 2022应用化学2班
2022 应用化学 55002214 2022应用化学3班
2019 基础化学 55002215 2019基础化学1班
2019 基础化学 55002216 2019基础化学2班
2019 基础化学 55002217 2019基础化学3班
2019 应用化学 55002218 2019应用化学1班
2022 基础化学 55002219 2022基础化学1班
2022 基础化学 55002220 2022基础化学2班
2022 基础化学 55002221 2022基础化学3班
2021 运动康复 55002222 2021运动康复2班
2021 运动康复 55002223 2021运动康复3班
2022 人体科学 55002224 2022人体科学1班
2022 人体科学 55002225 2022人体科学2班
2022 人体科学 55002226 2022人体科学3班
2021 水下运动专项 55002227 2021水下运动专项1班
2021 水下运动专项 55002228 2021水下运动专项2班
2021 水下运动专项 55002229 2021水下运动专项3班
2022 歌唱学 55002230 2022歌唱学1班
2022 歌唱学 55002231 2022歌唱学2班
2022 歌唱学 55002232 2022歌唱学3班
2022 舞蹈教育 55002233 2022舞蹈教育1班
2022 舞蹈教育 55002234 2022舞蹈教育2班
2022 舞蹈教育 55002235 2022舞蹈教育3班
2021 钢琴艺术 55002236 2021钢琴艺术1班
2021 钢琴艺术 55002237 2021钢琴艺术2班
2021 钢琴艺术 55002238 2021钢琴艺术3班
2022 大数据分析应用 55002239 2022大数据分析应用1班
2022 大数据分析应用 55002240 2022大数据分析应用2班
2022 大数据分析应用 55002241 2022大数据分析应用3班
2022 计算机科学与技术 55002242 2022计算机科学与技术1班
2022 计算机科学与技术 55002243 2022计算机科学与技术2班
2022 计算机科学与技术 55002244 2022计算机科学与技术3班
2019 大数据分析应用 55002245 2019大数据分析应用1班
2019 大数据分析应用 55002246 2019大数据分析应用2班
2019 大数据分析应用 55002247 2019大数据分析应用3班
2019 计算机科学与技术 55002248 2019计算机科学与技术1班
2022 软件工程 55002249 2022软件工程1班
2022 软件工程 55002250 2022软件工程2班
2022 软件工程 55002251 2022软件工程3班
2019 人工智能 55002252 2019人工智能1班
2019 计算机科学与技术 55002253 2019计算机科学与技术2班
2019 计算机科学与技术 55002254 2019计算机科学与技术3班
2019 软件工程 55002255 2019软件工程1班
2019 软件工程 55002256 2019软件工程2班
2019 国画 55002257 2019国画2班
2019 国画 55002258 2019国画3班
2019 平面设计艺术 55002259 2019平面设计艺术1班
2019 平面设计艺术 55002260 2019平面设计艺术2班
2019 平面设计艺术 55002261 2019平面设计艺术3班
2019 油画学 55002262 2019油画学3班
2020 国画 55002263 2020国画1班
2020 国画 55002264 2020国画2班
2020 基础物理 55002265 2020基础物理1班
2020 基础物理 55002266 2020基础物理2班
2020 基础物理 55002267 2020基础物理3班
2021 基础物理 55002268 2021基础物理3班
2021 应用物理 55002269 2021应用物理1班
2019 舞蹈艺术 55002270 2019舞蹈艺术1班
2019 舞蹈艺术 55002271 2019舞蹈艺术2班
2019 舞蹈艺术 55002272 2019舞蹈艺术3班
2019 钢琴艺术 55002273 2019钢琴艺术1班
2019 钢琴艺术 55002274 2019钢琴艺术2班
2022 舞蹈艺术 55002275 2022舞蹈艺术2班
2022 舞蹈艺术 55002276 2022舞蹈艺术3班
2022 钢琴艺术 55002277 2022钢琴艺术1班
2020 飞行器智能运控 55002278 2020飞行器智能运控3班
2020 飞行器设计 55002279 2020飞行器设计1班
2020 飞行器设计 55002280 2020飞行器设计2班
2020 飞行器设计 55002281 2020飞行器设计3班
2021 发动机制造 55002282 2021发动机制造1班
2021 发动机制造 55002283 2021发动机制造2班
2022 飞行器智能运控 55002284 2022飞行器智能运控2班
2022 飞行器智能运控 55002285 2022飞行器智能运控3班
2022 飞行器设计 55002286 2022飞行器设计1班
2022 飞行器设计 55002287 2022飞行器设计2班
2021 发动机制造 55002288 2021发动机制造3班
2021 飞行器智能运控 55002289 2021飞行器智能运控1班
2021 飞行器智能运控 55002290 2021飞行器智能运控2班
2021 飞行器智能运控 55002291 2021飞行器智能运控3班
2021 飞行器设计 55002292 2021飞行器设计1班
2021 飞行器设计 55002293 2021飞行器设计2班
2022 飞行器设计 55002294 2022飞行器设计3班
2019 发动机制造 55002295 2019发动机制造1班
2019 发动机制造 55002296 2019发动机制造2班
2021 国画 55002297 2021国画3班
2021 平面设计艺术 55002298 2021平面设计艺术1班
2021 平面设计艺术 55002299 2021平面设计艺术2班
2021 平面设计艺术 55002300 2021平面设计艺术3班
2021 国画 55002301 2021国画3班
2021 平面设计艺术 55002302 2021平面设计艺术1班
2021 平面设计艺术 55002303 2021平面设计艺术2班
2021 平面设计艺术 55002304 2021平面设计艺术3班
2020 基础物理 55002305 2020基础物理1班
2020 基础物理 55002306 2020基础物理2班
2020 基础物理 55002307 2020基础物理3班
2020 基础物理 55002308 2020基础物理1班
2020 基础物理 55002309 2020基础物理2班
2020 音乐教育 55002310 2020音乐教育1班
2020 音乐教育 55002311 2020音乐教育2班
2020 音乐教育 55002312 2020音乐教育3班
2019 舞蹈教育 55002313 2019舞蹈教育3班
2019 舞蹈艺术 55002314 2019舞蹈艺术1班
2019 舞蹈艺术 55002315 2019舞蹈艺术2班
2019 舞蹈艺术 55002316 2019舞蹈艺术3班
2019 钢琴艺术 55002317 2019钢琴艺术1班
2019 发动机制造 55002318 2019发动机制造1班
2019 发动机制造 55002319 2019发动机制造2班
2019 发动机制造 55002320 2019发动机制造3班
2020 飞行器智能运控 55002321 2020飞行器智能运控2班
2020 飞行器智能运控 55002322 2020飞行器智能运控3班
2020 飞行器设计 55002323 2020飞行器设计1班
2019 应用数学 55002324 2019应用数学1班
2019 应用数学 55002325 2019应用数学2班
2019 应用数学 55002326 2019应用数学3班
2019 管理与统计 55002327 2019管理与统计1班
2020 管理与统计 55002328 2020管理与统计2班
2020 管理与统计 55002329 2020管理与统计3班
2021 舞蹈教育 55002330 2021舞蹈教育2班
2021 舞蹈教育 55002331 2021舞蹈教育3班
2021 舞蹈艺术 55002332 2021舞蹈艺术1班
2021 舞蹈艺术 55002333 2021舞蹈艺术2班
2020 体操学 55002334 2020体操学1班
2020 体操学 55002335 2020体操学2班
2020 体操学 55002336 2020体操学3班
2022 油画学 55002337 2022油画学3班
2019 国画 55002338 2019国画1班
2019 国画 55002339 2019国画2班
2019 国画 55002340 2019国画3班
2019 平面设计艺术 55002341 2019平面设计艺术1班
2019 平面设计艺术 55002342 2019平面设计艺术2班
2022 油画学 55002343 2022油画学1班
2022 油画学 55002344 2022油画学2班
2022 油画学 55002345 2022油画学3班
2019 国画 55002346 2019国画1班
2019 平面设计艺术 55002347 2019平面设计艺术3班
2019 服装设计 55002348 2019服装设计1班
2019 服装设计 55002349 2019服装设计2班
2019 服装设计 55002350 2019服装设计3班
2019 国画 55002351 2019国画2班
2019 国画 55002352 2019国画3班
2019 平面设计艺术 55002353 2019平面设计艺术1班
2019 平面设计艺术 55002354 2019平面设计艺术2班
2019 平面设计艺术 55002355 2019平面设计艺术3班
2020 自动化控制工程 55002356 2020自动化控制工程1班
2020 自动化控制工程 55002357 2020自动化控制工程2班
2020 自动化控制工程 55002358 2020自动化控制工程3班
2021 电气工程 55002359 2021电气工程1班
2021 电气工程 55002360 2021电气工程2班
2020 电气工程 55002361 2020电气工程1班
2020 电气工程 55002362 2020电气工程2班
2020 电气工程 55002363 2020电气工程3班
2021 管理与统计 55002364 2021管理与统计3班
2022 基础数学 55002365 2022基础数学1班
2022 基础数学 55002366 2022基础数学2班
2022 基础数学 55002367 2022基础数学3班
2022 应用数学 55002368 2022应用数学1班
2022 应用数学 55002369 2022应用数学2班
2022 管理与统计 55002370 2022管理与统计1班
2022 管理与统计 55002371 2022管理与统计2班
2022 篮球专项 55002372 2022篮球专项3班
2022 运动康复 55002373 2022运动康复1班
2022 运动康复 55002374 2022运动康复2班
2022 运动康复 55002375 2022运动康复3班
2019 人体科学 55002376 2019人体科学1班
2019 人体科学 55002377 2019人体科学2班
2020 运动康复 55002378 2020运动康复3班
2021 人体科学 55002379 2021人体科学1班
2021 人体科学 55002380 2021人体科学2班
2021 人体科学 55002381 2021人体科学3班
2021 体育教育 55002382 2021体育教育1班
2019 基础化学 55002383 2019基础化学3班
2019 应用化学 55002384 2019应用化学1班
2019 应用化学 55002385 2019应用化学2班
2019 应用化学 55002386 2019应用化学3班
2020 基础化学 55002387 2020基础化学1班
2021 应用化学 55002388 2021应用化学2班
2021 应用化学 55002389 2021应用化学3班
2019 舞蹈教育 55002390 2019舞蹈教育2班
2019 舞蹈教育 55002391 2019舞蹈教育3班
2019 舞蹈艺术 55002392 2019舞蹈艺术1班
2021 舞蹈教育 55002393 2021舞蹈教育1班
2021 舞蹈教育 55002394 2021舞蹈教育2班
2021 舞蹈教育 55002395 2021舞蹈教育3班
2021 舞蹈艺术 55002396 2021舞蹈艺术1班
2021 舞蹈艺术 55002397 2021舞蹈艺术2班
2020 发动机制造 55002398 2020发动机制造2班
2020 发动机制造 55002399 2020发动机制造3班
2020 飞行器智能运控 55002400 2020飞行器智能运控1班
2020 飞行器智能运控 55002401 2020飞行器智能运控2班
2020 飞行器智能运控 55002402 2020飞行器智能运控3班
2020 发动机制造 55002403 2020发动机制造3班
2020 飞行器智能运控 55002404 2020飞行器智能运控1班
2020 飞行器智能运控 55002405 2020飞行器智能运控2班
2021 自动化控制工程 55002406 2021自动化控制工程1班
2021 自动化控制工程 55002407 2021自动化控制工程2班
2021 自动化控制工程 55002408 2021自动化控制工程3班
2022 电气工程 55002409 2022电气工程1班
2019 电气工程 55002410 2019电气工程3班
2019 自动化控制工程 55002411 2019自动化控制工程1班
2019 自动化控制工程 55002412 2019自动化控制工程2班
2019 自动化控制工程 55002413 2019自动化控制工程3班
2020 电气工程 55002414 2020电气工程1班
2022 基础物理 55002415 2022基础物理2班
2022 基础物理 55002416 2022基础物理3班
